subject_id,site_id,slice_idx,raw_prediction,harmonized_prediction,psnr,mse,mae,pixel_cosine_similarity,cross_correlation,subject_wasserstein_raw_harm,subject_kl_raw_harm,exact_identity,near_identity,output_below_zero_fraction,output_above_one_fraction
NYU_51030,5,125,5,5,inf,0.0,0.0,1.0,1.0,0.0,0.0,True,True,0.0,0.0
NYU_51046,5,125,5,5,inf,0.0,0.0,1.0,1.0,0.0,0.0,True,True,0.0,0.0
NYU_51051,5,105,5,5,inf,0.0,0.0,1.0,1.0,0.0,0.0,True,True,0.0,0.0
NYU_51058,5,99,5,5,inf,0.0,0.0,0.9999999999999999,1.0,0.0,0.0,True,True,0.0,0.0
NYU_51061,5,124,5,5,inf,0.0,0.0,1.0,1.0,0.0,0.0,True,True,0.0,0.0
NYU_51062,5,126,5,5,inf,0.0,0.0,1.0,1.0,0.0,0.0,True,True,0.0,0.0
NYU_51065,5,129,5,5,inf,0.0,0.0,0.9999999999999999,1.0,0.0,0.0,True,True,0.0,0.0
NYU_51075,5,127,9,9,inf,0.0,0.0,0.9999999999999999,1.0,0.0,0.0,True,True,0.0,0.0
NYU_51080,5,129,5,5,inf,0.0,0.0,1.0,1.0,0.0,0.0,True,True,0.0,0.0
NYU_51089,5,102,5,5,inf,0.0,0.0,1.0,0.9999999999999999,0.0,0.0,True,True,0.0,0.0
NYU_51109,5,130,5,5,inf,0.0,0.0,1.0,1.0,0.0,0.0,True,True,0.0,0.0
NYU_51111,5,127,5,5,inf,0.0,0.0,1.0,0.9999999999999999,0.0,0.0,True,True,0.0,0.0
NYU_51153,5,130,5,5,inf,0.0,0.0,1.0,1.0,0.0,0.0,True,True,0.0,0.0
NYU_51159,5,126,5,5,inf,0.0,0.0,1.0,1.0,0.0,0.0,True,True,0.0,0.0
OHSU_50148,6,82,6,6,20.63579619201613,0.00863814283106079,0.057140601880935504,0.9801123618901246,0.9597490455580225,0.007771164771857242,0.022210953676960132,False,False,0.0,0.0
OHSU_50158,6,96,6,6,21.439647876113085,0.007178524920482963,0.04884016903139726,0.9759229977989697,0.9581116454515,0.007561149894176278,0.0197642470508154,False,False,0.0,0.0
OHSU_50163,6,97,0,6,21.509930014614955,0.0070632893647165984,0.050429044377532706,0.9819744799334352,0.9648964962569129,0.006632634575491125,0.02278878130171109,False,False,0.0,0.0
Olin_50109,7,89,0,13,21.775337776492588,0.006644559922274967,0.04559532034124297,0.9745852445820861,0.9547194677237035,0.006150201384223897,0.016014112193314993,False,False,0.0,0.0
Olin_50116,7,72,0,5,20.802637343822052,0.008312588185415977,0.05165786071585443,0.9731956979326124,0.9523540138228682,0.006491580454328405,0.021837902785551727,False,False,0.0,0.0
Olin_50130,7,85,7,7,21.903222842961227,0.0064517527514919995,0.0446400008877226,0.9789132210458287,0.9635075300718688,0.004770635413519325,0.01603504926375984,False,False,0.0,0.0
Pitt_50016,8,154,0,8,21.696587186374362,0.0067661447006069205,0.05104310679064428,0.9786528324474574,0.9630787726905613,0.013746978797826603,0.12637980928811815,False,False,0.0,0.0
Pitt_50032,8,150,9,8,22.232903566762666,0.005980116481604102,0.04409371061084366,0.985744766061013,0.9756634483656971,0.009510206324057524,0.05012202267876146,False,False,0.0,0.0
Pitt_50042,8,150,8,5,21.481696855494576,0.0071093568584833355,0.04891047399629378,0.9834915088403251,0.9715072917365235,0.01167192856345145,0.06538786868853538,False,False,0.0,0.0
Pitt_50046,8,156,0,8,22.195894927076445,0.006031294115149246,0.043745153913011064,0.9825625180354232,0.9714594840810343,0.009587810920737821,0.059368714807857936,False,False,0.0,0.0
Pitt_50055,8,154,8,5,21.91670374480179,0.006431756965494632,0.04514686305218907,0.985332361475572,0.9749856391720029,0.01046074055499735,0.06972806608251424,False,False,0.0,0.0
SBL_51562,9,67,9,7,21.321632933501753,0.007376268326284104,0.046134095491546116,0.9748874987781835,0.9592965173533033,0.00832645695181399,0.011207306197222416,False,False,0.0,0.0
SBL_51570,9,69,9,9,21.063764933112598,0.007827507757307874,0.04790298135230904,0.9745207097099147,0.9580215474498758,0.011622272253078504,0.018637503323421793,False,False,0.0,0.0
SBL_51575,9,64,9,7,20.793589069145412,0.008329925036647862,0.05012694691449171,0.9728130140817639,0.9545162040782165,0.012427861709585541,0.021964969606345947,False,False,0.0,0.0
SDSU_50189,10,130,11,11,21.11562330649079,0.007734596626221018,0.05363390977575025,0.9636709482267489,0.9264475910057545,0.007089603971190881,0.020741616166315577,False,False,0.0,0.0
SDSU_50196,10,155,11,11,21.619998595525445,0.006886525190491056,0.04962125453758881,0.9633066554368374,0.930670379126498,0.004083031254400793,0.011964782962387148,False,False,0.0,0.0
SDSU_50210,10,155,13,13,21.04318079612146,0.00786469564170775,0.05364675143728246,0.9758097666690456,0.9522539000415818,0.009858701454346287,0.022618083832193624,False,False,0.0,0.0
Stanford_51167,11,128,11,11,21.22559136565309,0.007541207025221189,0.05273713355045888,0.9732829677698764,0.9490529169984913,0.008036229531676639,0.016714495363203154,False,False,0.0,0.0
Stanford_51174,11,151,11,11,22.484062765425698,0.005644087311269317,0.0459064941945003,0.963426974527179,0.9331251572914868,0.006780293647270368,0.02290234670170056,False,False,0.0,0.0
Stanford_51188,11,152,11,11,20.751396881945578,0.008411245555031073,0.05491242195408549,0.9646637052194025,0.9341246847481683,0.008202828173110988,0.014043769020214808,False,False,0.0,0.0
Stanford_51198,11,127,11,11,21.981730058788052,0.006336172527266951,0.04764670192738767,0.9606386975187727,0.9271550773675223,0.005848668583066591,0.03005030807704009,False,False,0.0,0.0
Trinity_50239,12,124,6,12,20.124150455064598,0.009718180351216552,0.061949536632649516,0.9724578328404045,0.9412062484297706,0.004719805718192138,0.004541375425290007,False,False,0.0,0.0
Trinity_50246,12,129,12,12,19.990656530458416,0.010021537293186283,0.06465520735851708,0.9800649117991416,0.9530356189920152,0.009033283663389222,0.01595940387496621,False,False,0.0,0.0
Trinity_50262,12,150,12,9,20.71011316159039,0.008491583487222213,0.05637571572609316,0.9830200376156132,0.9640201411476544,0.006317054015968304,0.011676121995595985,False,False,0.0,0.0
Trinity_51132,12,129,12,12,20.03017618041236,0.009930757614605157,0.0641947138987421,0.9793711686393912,0.9514143497117827,0.008543846562800383,0.013256443061032004,False,False,0.0,0.0
Trinity_51136,12,130,12,12,20.278734018646993,0.009378353488820934,0.060976211510855555,0.978047691391252,0.953033559593635,0.00909535056062119,0.011891450600753046,False,False,0.0,0.0
UCLA_51215,13,125,11,11,22.669385348845175,0.005408308605955737,0.04590911351859139,0.9711496949198046,0.945889177536833,0.007286597785836957,0.036407066111960956,False,False,0.0,0.0
UCLA_51221,13,124,11,11,21.88845113745629,0.006473734530621465,0.05012446353276445,0.9693818291414638,0.9372020789348338,0.005750439455422196,0.027995475646686356,False,False,0.0,0.0
UCLA_51252,13,102,11,11,22.313221340578547,0.005870537491156454,0.045245484690056514,0.9641153413773083,0.9367331325095714,0.005868404064543142,0.027640635896061954,False,False,0.0,0.0
UCLA_51261,13,124,11,11,22.18391102264057,0.006047959826904623,0.04658333511177526,0.9572843295667071,0.9219597733465014,0.0040423241749025784,0.03379548508145011,False,False,0.0,0.0
UCLA_51272,13,124,11,13,21.764703692774695,0.006660849649002368,0.04702642682917041,0.9597258647627738,0.9283423218521016,0.00741317179642248,0.02312834270207398,False,False,0.0,0.0
UCLA_51275,13,105,13,13,21.273664376690988,0.007458192049797105,0.05060965431238551,0.9654100326534126,0.9378122656696951,0.004096358508153708,0.013100797500938219,False,False,0.0,0.0
UCLA_51291,13,152,15,15,21.048271683569087,0.007855481888294736,0.05447362799432588,0.9767816449512751,0.9512228125530098,0.0077121015292214296,0.06375041310050177,False,False,0.0,0.0
UCLA_51295,13,130,11,11,22.671276589205966,0.005405953939902179,0.04295865240060409,0.9607398163182929,0.9347872328552987,0.006704858280490111,0.04793269975271714,False,False,0.0,0.0
UCLA_51301,13,100,13,13,21.968851847693248,0.006354989176626982,0.04759021402717467,0.9641266343959085,0.9359460859918142,0.005470463295332184,0.022105476432787367,False,False,0.0,0.0
UCLA_51308,13,124,11,11,22.409499397081248,0.00574182643324881,0.04689907146477801,0.967470986683844,0.9363055974973042,0.007471911267130982,0.1304730466779546,False,False,0.0,0.0
UCLA_51311,13,128,11,11,22.94335347365604,0.005077672106487249,0.042722833114920755,0.9754046715222894,0.9548004266079482,0.0070638337353001734,0.07074683017556152,False,False,0.0,0.0
UM_50286,14,52,11,11,22.813816912228365,0.005231404586177887,0.037605118784581185,0.9654710447939847,0.9457341711838565,0.007338663105185508,0.016419567182973275,False,False,0.0,0.0
UM_50292,14,48,11,11,22.929676006776162,0.0050936886967641835,0.037478754973984785,0.9709544480434945,0.9507666240481745,0.005004338615175456,0.010978576343692311,False,False,0.0,0.0
UM_50324,14,70,11,11,23.37023583797361,0.004602315806249623,0.036291490935407594,0.9720116134624873,0.9523380387634648,0.006256291871803071,0.028391648759600662,False,False,0.0,0.0
UM_50343,14,48,11,11,23.43011591804682,0.0045392950060325205,0.0345925440537128,0.9679018059994723,0.946647707007121,0.0030368573892230848,0.01013572486185049,False,False,0.0,0.0
UM_50346,14,37,11,11,21.320773070804858,0.007377728903419568,0.04672238252688375,0.9533040595545295,0.9204133850894656,0.005375756663244732,0.023881038627047144,False,False,0.0,0.0
UM_50359,14,46,5,5,22.98561612959851,0.005028499219325621,0.03732299150327961,0.9700595920495659,0.9500764275333127,0.0066205952377261235,0.022516131609158132,False,False,0.0,0.0
UM_50364,14,58,11,11,23.95194472195226,0.004025367425262226,0.03378834221211911,0.9748370382114271,0.9575772465090429,0.006786891301089434,0.04782758189120906,False,False,0.0,0.0
UM_50371,14,48,14,14,22.902782050463834,0.005125329549164528,0.03865414499560278,0.9775374248395529,0.9609114881509165,0.00939728560584148,0.038653510252211684,False,False,0.0,0.0
UM_50374,14,61,5,14,22.844684063188136,0.0051943545957632885,0.03815977754530278,0.9777108324491537,0.9622261961494868,0.007510947134363427,0.04126830967779747,False,False,0.0,0.0
UM_50375,14,58,11,11,23.500731711495902,0.004466083399889356,0.03487202588376848,0.9679602520419718,0.9470388448947742,0.00493247925799923,0.028333505946545982,False,False,0.0,0.0
UM_50378,14,58,0,14,21.93789847545279,0.006400444741833299,0.04187441543450526,0.9766865806057133,0.9594484476813682,0.006583108684423078,0.022411343434327026,False,False,0.0,0.0
UM_50390,14,46,11,5,22.52571557934366,0.0055902141101175,0.04011188528819465,0.9741917835764179,0.9570994579107002,0.0050825597383091815,0.0088254023050927,False,False,0.0,0.0
UM_50403,14,130,5,5,20.87900517159907,0.008167694454335192,0.05637203709967448,0.9665028199449835,0.9227247658981671,0.007599652679129709,0.012770491912419798,False,False,0.0,0.0
UM_50413,14,129,11,11,22.236097084905886,0.005975720710662789,0.047848150525699275,0.9692815795727305,0.9335837335074315,0.007245168705271844,0.01779034065616032,False,False,0.0,0.0
UM_50428,14,40,11,5,22.69091307043992,0.005381566273677716,0.03944867658480575,0.9674287337460123,0.9440076078617049,0.0065465401080416485,0.03576158465419399,False,False,0.0,0.0
USM_50446,15,258,11,11,22.019460271190383,0.006281364169672158,0.04778354677428909,0.9743234878997109,0.9482110323547388,0.006597269315383736,0.0404523442649639,False,False,0.0,0.0
USM_50452,15,303,11,11,22.195782549292925,0.006031450182578571,0.04619093114022514,0.9752763871189023,0.949744113652416,0.0063065209907704894,0.027192177845665494,False,False,0.0,0.0
USM_50483,15,307,11,11,21.952377854522588,0.0063791411902830815,0.04690601773594191,0.9749571744200322,0.9511149530086113,0.008956075693240945,0.0377196974073002,False,False,0.0,0.0
USM_50492,15,254,11,11,21.166430204179218,0.007644638962673719,0.05560883922316476,0.9667380588738841,0.9311953902623561,0.008880198165680447,0.04323435917780394,False,False,0.0,0.0
USM_50503,15,303,15,15,21.94596182935047,0.0063885723435601624,0.046762776838430775,0.9754653787252602,0.9532587668393694,0.007166969092405773,0.027428295117503023,False,False,0.0,0.0
USM_50506,15,303,15,15,22.217805502920648,0.006000942282468409,0.04822360227754319,0.98104186182514,0.96042760809524,0.006546492538658577,0.047382303881070176,False,False,0.0,0.0
USM_50514,15,253,15,15,20.875613521349045,0.008174075558383481,0.054368852480732685,0.974488834212624,0.9490729064572232,0.006959070701296796,0.03805636618897837,False,False,0.0,0.0
USM_50518,15,258,15,15,20.897017431281064,0.008133889288608217,0.054831961461516476,0.9725302628092438,0.9440876924891798,0.008431676044452052,0.032643214649282166,False,False,0.0,0.0
USM_50524,15,255,11,13,21.353902298724392,0.007321663585659438,0.05128985910836337,0.9706646400477001,0.9457985176405977,0.007349485706652836,0.02952023830251964,False,False,0.0,0.0
USM_50531,15,303,11,11,22.251796191375128,0.0059541583554539946,0.047540838868113396,0.9744053305687999,0.947701876622225,0.00815306963411639,0.02938669474757986,False,False,0.0,0.0
Yale_50565,16,129,13,5,21.889187628493385,0.006472636786255345,0.047673306373687205,0.9673044754073687,0.9382878068932341,0.00534023560637413,0.009982670571300539,False,False,0.0,0.0
Yale_50601,16,130,16,5,22.095763320865625,0.006171968031506682,0.049927800214504915,0.9770335427966641,0.9522489050621301,0.011604578030130798,0.024140737407587626,False,False,0.0,0.0
Yale_50611,16,99,16,11,23.939958694185183,0.004036492320633881,0.04104136654722425,0.9732946053825767,0.9502708375538618,0.006249236060730259,0.03562820861812357,False,False,0.0,0.0
Yale_50615,16,124,16,5,22.802244571915043,0.00524536293154192,0.043144238881850816,0.9776619027214232,0.9563152613009218,0.0047756832266967475,0.00694941802166122,False,False,0.0,0.0
Yale_50624,16,124,16,11,22.858208486125214,0.005178203946705438,0.04346306703037271,0.9770792428876461,0.9560218717716198,0.005099350595869507,0.01710992070147551,False,False,0.0,0.0
